,Date,PX_LAST
2184,2016-03-14,99.63
2185,2016-03-11,99.63
2186,2016-03-10,99.6275
2187,2016-03-09,99.6275
2188,2016-03-08,99.6275
2189,2016-03-07,99.6225
2190,2016-03-04,99.6225
2191,2016-03-03,99.6225
2192,2016-03-02,99.62
2193,2016-03-01,99.6175
2194,2016-02-29,99.625
2195,2016-02-26,99.625
2196,2016-02-25,99.625
2197,2016-02-24,99.625
2198,2016-02-23,99.625
2199,2016-02-22,99.625
2200,2016-02-19,99.625
2201,2016-02-18,99.625
2202,2016-02-17,99.625
2203,2016-02-16,99.625
2204,2016-02-12,99.625
2205,2016-02-11,99.6275
2206,2016-02-10,99.6275
2207,2016-02-09,99.6275
2208,2016-02-08,99.6275
2209,2016-02-05,99.6275
2210,2016-02-04,99.6275
2211,2016-02-03,99.6275
2212,2016-02-02,99.6275
2213,2016-02-01,99.6275
2214,2016-01-29,99.6575
2215,2016-01-28,99.66
2216,2016-01-27,99.66
2217,2016-01-26,99.66
2218,2016-01-25,99.66
2219,2016-01-22,99.6625
2220,2016-01-21,99.6625
2221,2016-01-20,99.665
2222,2016-01-19,99.665
2223,2016-01-15,99.665
2224,2016-01-14,99.665
2225,2016-01-13,99.665
2226,2016-01-12,99.665
2227,2016-01-11,99.665
2228,2016-01-08,99.665
2229,2016-01-07,99.665
2230,2016-01-06,99.665
2231,2016-01-05,99.665
2232,2016-01-04,99.665
2233,2015-12-31,99.76
2234,2015-12-30,99.7575
2235,2015-12-29,99.7575
2236,2015-12-28,99.7575
2237,2015-12-24,99.7575
2238,2015-12-23,99.7575
2239,2015-12-22,99.7575
2240,2015-12-21,99.7575
2241,2015-12-18,99.7575
2242,2015-12-17,99.7625
2243,2015-12-16,99.7675
2244,2015-12-15,99.7775
2245,2015-12-14,99.7775
2246,2015-12-11,99.7775
2247,2015-12-10,99.7725
2248,2015-12-09,99.7725
2249,2015-12-08,99.775
2250,2015-12-07,99.7775
2251,2015-12-04,99.78
2252,2015-12-03,99.78
2253,2015-12-02,99.785
2254,2015-12-01,99.785
2255,2015-11-30,99.88
2256,2015-11-27,99.88
2257,2015-11-25,99.88
2258,2015-11-24,99.88
2259,2015-11-23,99.88
2260,2015-11-20,99.8775
2261,2015-11-19,99.8775
2262,2015-11-18,99.8775
2263,2015-11-17,99.8775
2264,2015-11-16,99.8775
2265,2015-11-13,99.8775
2266,2015-11-12,99.8775
2267,2015-11-11,99.8775
2268,2015-11-10,99.875
2269,2015-11-09,99.875
2270,2015-11-06,99.8725
2271,2015-11-05,99.8725
2272,2015-11-04,99.87
2273,2015-11-03,99.87
2274,2015-11-02,99.87
2275,2015-10-30,99.875
2276,2015-10-29,99.875
2277,2015-10-28,99.875
2278,2015-10-27,99.875
2279,2015-10-26,99.8725
2280,2015-10-23,99.8725
2281,2015-10-22,99.8725
2282,2015-10-21,99.87
2283,2015-10-20,99.87
2284,2015-10-19,99.87
2285,2015-10-16,99.87
2286,2015-10-15,99.87
2287,2015-10-14,99.87
2288,2015-10-13,99.8675
2289,2015-10-12,99.8675
2290,2015-10-09,99.8675
2291,2015-10-08,99.865
2292,2015-10-07,99.865
2293,2015-10-06,99.865
2294,2015-10-05,99.8625
2295,2015-10-02,99.86
2296,2015-10-01,99.86
2297,2015-09-30,99.8625
2298,2015-09-29,99.8625
2299,2015-09-28,99.8625
2300,2015-09-25,99.8625
2301,2015-09-24,99.8625
2302,2015-09-23,99.8625
2303,2015-09-22,99.8625
2304,2015-09-21,99.8625
2305,2015-09-18,99.8625
2306,2015-09-17,99.86
2307,2015-09-16,99.835
2308,2015-09-15,99.8325
2309,2015-09-14,99.835
2310,2015-09-11,99.835
2311,2015-09-10,99.835
2312,2015-09-09,99.835
2313,2015-09-08,99.835
2314,2015-09-04,99.83
2315,2015-09-03,99.83
2316,2015-09-02,99.83
2317,2015-09-01,99.83
2318,2015-08-31,99.8625
2319,2015-08-28,99.8625
2320,2015-08-27,99.8625
2321,2015-08-26,99.8625
2322,2015-08-25,99.8625
2323,2015-08-24,99.8625
2324,2015-08-21,99.8625
2325,2015-08-20,99.8625
2326,2015-08-19,99.8625
2327,2015-08-18,99.8625
2328,2015-08-17,99.8625
2329,2015-08-14,99.8625
2330,2015-08-13,99.865
2331,2015-08-12,99.865
2332,2015-08-11,99.865
2333,2015-08-10,99.865
2334,2015-08-07,99.865
2335,2015-08-06,99.865
2336,2015-08-05,99.865
2337,2015-08-04,99.865
2338,2015-08-03,99.865
2339,2015-07-31,99.87
2340,2015-07-30,99.87
2341,2015-07-29,99.87
2342,2015-07-28,99.87
2343,2015-07-27,99.87
2344,2015-07-24,99.87
2345,2015-07-23,99.87
2346,2015-07-22,99.87
2347,2015-07-21,99.87
2348,2015-07-20,99.87
2349,2015-07-17,99.87
2350,2015-07-16,99.87
2351,2015-07-15,99.87
2352,2015-07-14,99.87
2353,2015-07-13,99.87
2354,2015-07-10,99.8675
2355,2015-07-09,99.8675
2356,2015-07-08,99.8675
2357,2015-07-07,99.8675
2358,2015-07-06,99.865
2359,2015-07-02,99.865
2360,2015-07-01,99.865
2361,2015-06-30,99.87
2362,2015-06-29,99.87
2363,2015-06-26,99.87
2364,2015-06-25,99.87
2365,2015-06-24,99.87
2366,2015-06-23,99.8675
2367,2015-06-22,99.8675
2368,2015-06-19,99.8675
2369,2015-06-18,99.8675
2370,2015-06-17,99.87
2371,2015-06-16,99.87
2372,2015-06-15,99.87
2373,2015-06-12,99.87
2374,2015-06-11,99.87
2375,2015-06-10,99.87
2376,2015-06-09,99.87
2377,2015-06-08,99.87
2378,2015-06-05,99.87
2379,2015-06-04,99.87
2380,2015-06-03,99.87
2381,2015-06-02,99.87
2382,2015-06-01,99.87
2383,2015-05-29,99.875
2384,2015-05-28,99.875
2385,2015-05-27,99.875
2386,2015-05-26,99.875
2387,2015-05-22,99.875
2388,2015-05-21,99.8725
2389,2015-05-20,99.8725
2390,2015-05-19,99.8725
2391,2015-05-18,99.8725
2392,2015-05-15,99.8725
2393,2015-05-14,99.8725
2394,2015-05-13,99.8725
2395,2015-05-12,99.8725
2396,2015-05-11,99.8725
2397,2015-05-08,99.8725
2398,2015-05-07,99.8725
2399,2015-05-06,99.8725
2400,2015-05-05,99.87
2401,2015-05-04,99.87
2402,2015-05-01,99.87
2403,2015-04-30,99.8775
2404,2015-04-29,99.8775
2405,2015-04-28,99.8775
2406,2015-04-27,99.8775
2407,2015-04-24,99.8775
2408,2015-04-23,99.8775
2409,2015-04-22,99.8775
2410,2015-04-21,99.8775
2411,2015-04-20,99.8775
2412,2015-04-17,99.8775
2413,2015-04-16,99.8775
2414,2015-04-15,99.8775
2415,2015-04-14,99.88
2416,2015-04-13,99.88
2417,2015-04-10,99.8775
2418,2015-04-09,99.8775
2419,2015-04-08,99.8775
2420,2015-04-07,99.8775
2421,2015-04-06,99.8775
2422,2015-04-03,99.875
2423,2015-04-02,99.875
2424,2015-04-01,99.875
2425,2015-03-31,99.885
2426,2015-03-30,99.885
2427,2015-03-27,99.885
2428,2015-03-26,99.885
2429,2015-03-25,99.885
2430,2015-03-24,99.885
2431,2015-03-23,99.885
2432,2015-03-20,99.8825
2433,2015-03-19,99.8825
2434,2015-03-18,99.8825
2435,2015-03-17,99.88
2436,2015-03-16,99.88
2437,2015-03-13,99.88
2438,2015-03-12,99.88
2439,2015-03-11,99.88
2440,2015-03-10,99.88
2441,2015-03-09,99.8825
2442,2015-03-06,99.8825
2443,2015-03-05,99.8825
2444,2015-03-04,99.8825
2445,2015-03-03,99.8825
2446,2015-03-02,99.8825
2447,2015-02-27,99.8875
2448,2015-02-26,99.885
2449,2015-02-25,99.885
2450,2015-02-24,99.885
2451,2015-02-23,99.8825
2452,2015-02-20,99.8825
2453,2015-02-19,99.88
2454,2015-02-18,99.88
2455,2015-02-17,99.88
2456,2015-02-13,99.88
2457,2015-02-12,99.88
2458,2015-02-11,99.88
2459,2015-02-10,99.88
2460,2015-02-09,99.88
2461,2015-02-06,99.8775
2462,2015-02-05,99.8775
2463,2015-02-04,99.875
2464,2015-02-03,99.875
2465,2015-02-02,99.875
2466,2015-01-30,99.8825
2467,2015-01-29,99.88
2468,2015-01-28,99.88
2469,2015-01-27,99.88
2470,2015-01-26,99.88
2471,2015-01-23,99.88
2472,2015-01-22,99.88
2473,2015-01-21,99.88
2474,2015-01-20,99.88
2475,2015-01-16,99.8825
2476,2015-01-15,99.8825
2477,2015-01-14,99.8825
2478,2015-01-13,99.8825
2479,2015-01-12,99.885
2480,2015-01-09,99.885
2481,2015-01-08,99.8875
2482,2015-01-07,99.8875
2483,2015-01-06,99.8875
2484,2015-01-05,99.8875
2485,2015-01-02,99.885
2486,2014-12-31,99.8775
2487,2014-12-30,99.8775
2488,2014-12-29,99.8775
2489,2014-12-26,99.8775
2490,2014-12-24,99.8775
2491,2014-12-23,99.8775
2492,2014-12-22,99.88
2493,2014-12-19,99.88
2494,2014-12-18,99.88
2495,2014-12-17,99.885
2496,2014-12-16,99.89
2497,2014-12-15,99.89
2498,2014-12-12,99.89
2499,2014-12-11,99.89
2500,2014-12-10,99.89
2501,2014-12-09,99.89
2502,2014-12-08,99.8875
2503,2014-12-05,99.8875
2504,2014-12-04,99.8875
2505,2014-12-03,99.8875
2506,2014-12-02,99.8875
2507,2014-12-01,99.89
2508,2014-11-28,99.905
2509,2014-11-26,99.905
2510,2014-11-25,99.905
2511,2014-11-24,99.905
2512,2014-11-21,99.905
2513,2014-11-20,99.905
2514,2014-11-19,99.905
2515,2014-11-18,99.9075
2516,2014-11-17,99.9075
2517,2014-11-14,99.9075
2518,2014-11-13,99.9075
2519,2014-11-12,99.9075
2520,2014-11-11,99.9075
2521,2014-11-10,99.9075
2522,2014-11-07,99.9075
2523,2014-11-06,99.9075
2524,2014-11-05,99.9075
2525,2014-11-04,99.91
2526,2014-11-03,99.91
2527,2014-10-31,99.9125
2528,2014-10-30,99.9125
2529,2014-10-29,99.9125
2530,2014-10-28,99.9125
2531,2014-10-27,99.9125
2532,2014-10-24,99.9125
2533,2014-10-23,99.9125
2534,2014-10-22,99.9125
2535,2014-10-21,99.9125
2536,2014-10-20,99.9125
2537,2014-10-17,99.9125
2538,2014-10-16,99.9125
2539,2014-10-15,99.9125
2540,2014-10-14,99.9125
2541,2014-10-13,99.9125
2542,2014-10-10,99.9125
2543,2014-10-09,99.9125
2544,2014-10-08,99.9125
2545,2014-10-07,99.9125
2546,2014-10-06,99.9125
2547,2014-10-03,99.915
2548,2014-10-02,99.915
2549,2014-10-01,99.915
2550,2014-09-30,99.9125
2551,2014-09-29,99.9125
2552,2014-09-26,99.9125
2553,2014-09-25,99.9125
2554,2014-09-24,99.9125
2555,2014-09-23,99.9125
2556,2014-09-22,99.9125
2557,2014-09-19,99.91
2558,2014-09-18,99.91
2559,2014-09-17,99.91
2560,2014-09-16,99.91
2561,2014-09-15,99.91
2562,2014-09-12,99.91
2563,2014-09-11,99.91
2564,2014-09-10,99.91
2565,2014-09-09,99.91
2566,2014-09-08,99.91
2567,2014-09-05,99.91
2568,2014-09-04,99.91
2569,2014-09-03,99.91
2570,2014-09-02,99.91
2571,2014-08-29,99.91
2572,2014-08-28,99.91
2573,2014-08-27,99.91
2574,2014-08-26,99.91
2575,2014-08-25,99.91
2576,2014-08-22,99.91
2577,2014-08-21,99.91
2578,2014-08-20,99.91
2579,2014-08-19,99.91
2580,2014-08-18,99.91
2581,2014-08-15,99.91
2582,2014-08-14,99.91
2583,2014-08-13,99.91
2584,2014-08-12,99.91
2585,2014-08-11,99.91
2586,2014-08-08,99.91
2587,2014-08-07,99.9075
2588,2014-08-06,99.9075
2589,2014-08-05,99.9075
2590,2014-08-04,99.9075
2591,2014-08-01,99.905
2592,2014-07-31,99.9075
2593,2014-07-30,99.9075
2594,2014-07-29,99.9075
2595,2014-07-28,99.9075
2596,2014-07-25,99.9075
2597,2014-07-24,99.9075
2598,2014-07-23,99.9075
2599,2014-07-22,99.9075
2600,2014-07-21,99.9075
2601,2014-07-18,99.9075
2602,2014-07-17,99.9075
2603,2014-07-16,99.9075
2604,2014-07-15,99.9075
2605,2014-07-14,99.9075
2606,2014-07-11,99.9075
2607,2014-07-10,99.905
2608,2014-07-09,99.9025
2609,2014-07-08,99.9025
2610,2014-07-07,99.9025
2611,2014-07-03,99.9
2612,2014-07-02,99.9
2613,2014-07-01,99.9
2614,2014-06-30,99.905
2615,2014-06-27,99.905
2616,2014-06-26,99.905
2617,2014-06-25,99.905
2618,2014-06-24,99.905
2619,2014-06-23,99.905
2620,2014-06-20,99.905
2621,2014-06-19,99.905
2622,2014-06-18,99.905
2623,2014-06-17,99.905
2624,2014-06-16,99.905
2625,2014-06-13,99.9075
2626,2014-06-12,99.9075
2627,2014-06-11,99.9075
2628,2014-06-10,99.9075
2629,2014-06-09,99.9075
2630,2014-06-06,99.9075
2631,2014-06-05,99.9075
2632,2014-06-04,99.9075
2633,2014-06-03,99.91
2634,2014-06-02,99.91
2635,2014-05-30,99.9125
2636,2014-05-29,99.9125
2637,2014-05-28,99.9125
2638,2014-05-27,99.9125
2639,2014-05-23,99.9125
2640,2014-05-22,99.9125
2641,2014-05-21,99.9125
2642,2014-05-20,99.9125
2643,2014-05-19,99.9125
2644,2014-05-16,99.9125
2645,2014-05-15,99.9125
2646,2014-05-14,99.9125
2647,2014-05-13,99.9125
2648,2014-05-12,99.9125
2649,2014-05-09,99.9125
2650,2014-05-08,99.9125
2651,2014-05-07,99.9125
2652,2014-05-06,99.9125
2653,2014-05-05,99.91
2654,2014-05-02,99.91
2655,2014-05-01,99.91
2656,2014-04-30,99.9125
2657,2014-04-29,99.9125
2658,2014-04-28,99.9125
2659,2014-04-25,99.9125
2660,2014-04-24,99.9125
2661,2014-04-23,99.9125
2662,2014-04-22,99.915
2663,2014-04-21,99.915
2664,2014-04-17,99.9175
2665,2014-04-16,99.9175
2666,2014-04-15,99.9175
2667,2014-04-14,99.92
2668,2014-04-11,99.92
2669,2014-04-10,99.92
2670,2014-04-09,99.92
2671,2014-04-08,99.92
2672,2014-04-07,99.92
2673,2014-04-04,99.92
2674,2014-04-03,99.92
2675,2014-04-02,99.92
2676,2014-04-01,99.92
2677,2014-03-31,99.92
2678,2014-03-28,99.92
2679,2014-03-27,99.92
2680,2014-03-26,99.92
2681,2014-03-25,99.9225
2682,2014-03-24,99.9225
2683,2014-03-21,99.9225
2684,2014-03-20,99.9225
2685,2014-03-19,99.9225
2686,2014-03-18,99.9225
2687,2014-03-17,99.9225
2688,2014-03-14,99.9225
2689,2014-03-13,99.9225
2690,2014-03-12,99.9225
2691,2014-03-11,99.925
2692,2014-03-10,99.925
2693,2014-03-07,99.925
2694,2014-03-06,99.925
2695,2014-03-05,99.925
2696,2014-03-04,99.925
2697,2014-03-03,99.925
2698,2014-02-28,99.9325
2699,2014-02-27,99.9325
2700,2014-02-26,99.9325
2701,2014-02-25,99.9325
2702,2014-02-24,99.9325
2703,2014-02-21,99.9325
2704,2014-02-20,99.9325
2705,2014-02-19,99.9325
2706,2014-02-18,99.9325
2707,2014-02-14,99.9325
2708,2014-02-13,99.93
2709,2014-02-12,99.93
2710,2014-02-11,99.9275
2711,2014-02-10,99.925
2712,2014-02-07,99.925
2713,2014-02-06,99.9225
2714,2014-02-05,99.9225
2715,2014-02-04,99.9225
2716,2014-02-03,99.9225
2717,2014-01-31,99.9275
2718,2014-01-30,99.9275
2719,2014-01-29,99.9275
2720,2014-01-28,99.9275
2721,2014-01-27,99.9275
2722,2014-01-24,99.9275
2723,2014-01-23,99.925
2724,2014-01-22,99.925
2725,2014-01-21,99.925
2726,2014-01-17,99.925
2727,2014-01-16,99.925
2728,2014-01-15,99.925
2729,2014-01-14,99.9225
2730,2014-01-13,99.9225
2731,2014-01-10,99.92
2732,2014-01-09,99.92
2733,2014-01-08,99.9175
2734,2014-01-07,99.915
2735,2014-01-06,99.915
2736,2014-01-03,99.91
2737,2014-01-02,99.91
2738,2013-12-31,99.915
2739,2013-12-30,99.915
2740,2013-12-27,99.915
2741,2013-12-26,99.9125
2742,2013-12-25,99.9125
2743,2013-12-24,99.9125
2744,2013-12-23,99.9125
2745,2013-12-20,99.9125
2746,2013-12-19,99.9125
2747,2013-12-18,99.9125
2748,2013-12-17,99.915
2749,2013-12-16,99.915
2750,2013-12-13,99.915
2751,2013-12-12,99.915
2752,2013-12-11,99.9125
2753,2013-12-10,99.9125
2754,2013-12-09,99.9125
2755,2013-12-06,99.9125
2756,2013-12-05,99.9125
2757,2013-12-04,99.9125
2758,2013-12-03,99.9125
2759,2013-12-02,99.915
2760,2013-11-29,99.915
2761,2013-11-27,99.915
2762,2013-11-26,99.915
2763,2013-11-25,99.9175
2764,2013-11-22,99.9175
2765,2013-11-21,99.9175
2766,2013-11-20,99.9175
2767,2013-11-19,99.9175
2768,2013-11-18,99.9175
2769,2013-11-15,99.9175
2770,2013-11-14,99.9175
2771,2013-11-13,99.9175
2772,2013-11-12,99.9175
2773,2013-11-11,99.9175
2774,2013-11-08,99.9175
2775,2013-11-07,99.9175
2776,2013-11-06,99.915
2777,2013-11-05,99.915
2778,2013-11-04,99.915
2779,2013-11-01,99.915
2780,2013-10-31,99.9125
2781,2013-10-30,99.91
2782,2013-10-29,99.91
2783,2013-10-28,99.91
2784,2013-10-25,99.91
2785,2013-10-24,99.91
2786,2013-10-23,99.91
2787,2013-10-22,99.91
2788,2013-10-21,99.9075
2789,2013-10-18,99.9075
2790,2013-10-17,99.9075
2791,2013-10-16,99.9075
2792,2013-10-15,99.9
2793,2013-10-14,99.8975
2794,2013-10-11,99.905
2795,2013-10-10,99.9025
2796,2013-10-09,99.8925
2797,2013-10-08,99.8925
2798,2013-10-07,99.9025
2799,2013-10-04,99.905
2800,2013-10-03,99.91
2801,2013-10-02,99.91
2802,2013-10-01,99.905
2803,2013-09-30,99.92
2804,2013-09-27,99.9175
2805,2013-09-26,99.9175
2806,2013-09-25,99.9175
2807,2013-09-24,99.9175
2808,2013-09-23,99.9175
2809,2013-09-20,99.9175
2810,2013-09-19,99.9175
2811,2013-09-18,99.9175
2812,2013-09-17,99.9175
2813,2013-09-16,99.9175
2814,2013-09-13,99.9175
2815,2013-09-12,99.9175
2816,2013-09-11,99.9175
2817,2013-09-10,99.9175
2818,2013-09-09,99.9175
2819,2013-09-06,99.9175
2820,2013-09-05,99.915
2821,2013-09-04,99.915
2822,2013-09-03,99.915
2823,2013-08-30,99.915
2824,2013-08-29,99.915
2825,2013-08-28,99.915
2826,2013-08-27,99.9125
2827,2013-08-26,99.9125
2828,2013-08-23,99.9125
2829,2013-08-22,99.9125
2830,2013-08-21,99.9125
2831,2013-08-20,99.9125
2832,2013-08-19,99.91
2833,2013-08-16,99.91
2834,2013-08-15,99.91
2835,2013-08-14,99.91
2836,2013-08-13,99.91
2837,2013-08-12,99.91
2838,2013-08-09,99.9075
2839,2013-08-08,99.9075
2840,2013-08-07,99.905
2841,2013-08-06,99.905
2842,2013-08-05,99.905
2843,2013-08-02,99.905
2844,2013-08-01,99.9
2845,2013-07-31,99.905
2846,2013-07-30,99.905
2847,2013-07-29,99.905
2848,2013-07-26,99.905
2849,2013-07-25,99.905
2850,2013-07-24,99.905
2851,2013-07-23,99.905
2852,2013-07-22,99.905
2853,2013-07-19,99.9025
2854,2013-07-18,99.9025
2855,2013-07-17,99.9025
2856,2013-07-16,99.9025
2857,2013-07-15,99.9025
2858,2013-07-12,99.9
2859,2013-07-11,99.9
2860,2013-07-10,99.9
2861,2013-07-09,99.9
2862,2013-07-08,99.9
2863,2013-07-05,99.9
2864,2013-07-03,99.9
2865,2013-07-02,99.9
2866,2013-07-01,99.895
2867,2013-06-28,99.905
2868,2013-06-27,99.9025
2869,2013-06-26,99.9025
2870,2013-06-25,99.9025
2871,2013-06-24,99.9025
2872,2013-06-21,99.9025
2873,2013-06-20,99.9025
2874,2013-06-19,99.9025
2875,2013-06-18,99.9075
2876,2013-06-17,99.9075
2877,2013-06-14,99.9075
2878,2013-06-13,99.9075
2879,2013-06-12,99.905
2880,2013-06-11,99.905
2881,2013-06-10,99.905
2882,2013-06-07,99.9025
2883,2013-06-06,99.8975
2884,2013-06-05,99.8975
2885,2013-06-04,99.8975
2886,2013-06-03,99.8975
2887,2013-05-31,99.89
2888,2013-05-30,99.89
2889,2013-05-29,99.89
2890,2013-05-28,99.8875
2891,2013-05-24,99.8875
2892,2013-05-23,99.885
2893,2013-05-22,99.885
2894,2013-05-21,99.885
2895,2013-05-20,99.88
2896,2013-05-17,99.8775
2897,2013-05-16,99.8775
2898,2013-05-15,99.875
2899,2013-05-14,99.8725
2900,2013-05-13,99.87
2901,2013-05-10,99.87
2902,2013-05-09,99.87
2903,2013-05-08,99.87
2904,2013-05-07,99.87
2905,2013-05-06,99.87
2906,2013-05-03,99.87
2907,2013-05-02,99.875
2908,2013-05-01,99.875
2909,2013-04-30,99.8525
2910,2013-04-29,99.8525
2911,2013-04-26,99.8525
2912,2013-04-25,99.8525
2913,2013-04-24,99.8525
2914,2013-04-23,99.8525
2915,2013-04-22,99.8525
2916,2013-04-19,99.8525
2917,2013-04-18,99.855
2918,2013-04-17,99.855
2919,2013-04-16,99.8575
2920,2013-04-15,99.8575
2921,2013-04-12,99.8575
2922,2013-04-11,99.8575
2923,2013-04-10,99.8575
2924,2013-04-09,99.8575
2925,2013-04-08,99.8575
2926,2013-04-05,99.8575
2927,2013-04-04,99.8575
2928,2013-04-03,99.855
2929,2013-04-02,99.855
2930,2013-04-01,99.855
2931,2013-03-28,99.8525
2932,2013-03-27,99.8525
2933,2013-03-26,99.85
2934,2013-03-25,99.85
2935,2013-03-22,99.85
2936,2013-03-21,99.85
2937,2013-03-20,99.85
2938,2013-03-19,99.85
2939,2013-03-18,99.85
2940,2013-03-15,99.8525
2941,2013-03-14,99.8525
2942,2013-03-13,99.8525
2943,2013-03-12,99.8525
2944,2013-03-11,99.8525
2945,2013-03-08,99.8525
2946,2013-03-07,99.8525
2947,2013-03-06,99.8525
2948,2013-03-05,99.8525
2949,2013-03-04,99.855
2950,2013-03-01,99.855
2951,2013-02-28,99.855
2952,2013-02-27,99.855
2953,2013-02-26,99.855
2954,2013-02-25,99.855
2955,2013-02-22,99.855
2956,2013-02-21,99.855
2957,2013-02-20,99.855
2958,2013-02-19,99.8575
2959,2013-02-15,99.8575
2960,2013-02-14,99.86
2961,2013-02-13,99.86
2962,2013-02-12,99.86
2963,2013-02-11,99.8625
2964,2013-02-08,99.8625
2965,2013-02-07,99.8625
2966,2013-02-06,99.8675
2967,2013-02-05,99.8675
2968,2013-02-04,99.865
2969,2013-02-01,99.865
2970,2013-01-31,99.8575
2971,2013-01-30,99.855
2972,2013-01-29,99.855
2973,2013-01-28,99.855
2974,2013-01-25,99.855
2975,2013-01-24,99.8575
2976,2013-01-23,99.8575
2977,2013-01-22,99.8575
2978,2013-01-18,99.855
2979,2013-01-17,99.8525
2980,2013-01-16,99.8525
2981,2013-01-15,99.8525
2982,2013-01-14,99.8525
2983,2013-01-11,99.8525
2984,2013-01-10,99.8525
2985,2013-01-09,99.8475
2986,2013-01-08,99.8425
2987,2013-01-07,99.8425
2988,2013-01-04,99.84
2989,2013-01-03,99.84
2990,2013-01-02,99.835
2991,2012-12-31,99.835
2992,2012-12-28,99.835
2993,2012-12-27,99.8325
2994,2012-12-26,99.8325
2995,2012-12-25,99.8325
2996,2012-12-24,99.8325
2997,2012-12-21,99.8325
2998,2012-12-20,99.8325
2999,2012-12-19,99.835
3000,2012-12-18,99.8375
3001,2012-12-17,99.84
3002,2012-12-14,99.8425
3003,2012-12-13,99.8425
3004,2012-12-12,99.8425
3005,2012-12-11,99.8425
3006,2012-12-10,99.8425
3007,2012-12-07,99.8425
3008,2012-12-06,99.8425
3009,2012-12-05,99.8425
3010,2012-12-04,99.845
3011,2012-12-03,99.845
3012,2012-11-30,99.8375
3013,2012-11-29,99.8375
3014,2012-11-28,99.8375
3015,2012-11-27,99.8375
3016,2012-11-26,99.8375
3017,2012-11-23,99.8375
3018,2012-11-21,99.8375
3019,2012-11-20,99.8375
3020,2012-11-19,99.8375
3021,2012-11-16,99.8375
3022,2012-11-15,99.8375
3023,2012-11-14,99.8375
3024,2012-11-13,99.8375
3025,2012-11-12,99.8375
3026,2012-11-09,99.8375
3027,2012-11-08,99.8375
3028,2012-11-07,99.835
3029,2012-11-06,99.8375
3030,2012-11-05,99.8375
3031,2012-11-02,99.84
3032,2012-11-01,99.84
3033,2012-10-31,99.84
3034,2012-10-30,99.84
3035,2012-10-29,99.84
3036,2012-10-26,99.8425
3037,2012-10-25,99.8425
3038,2012-10-24,99.845
3039,2012-10-23,99.845
3040,2012-10-22,99.845
3041,2012-10-19,99.845
3042,2012-10-18,99.845
3043,2012-10-17,99.845
3044,2012-10-16,99.845
3045,2012-10-15,99.845
3046,2012-10-12,99.85
3047,2012-10-11,99.85
3048,2012-10-10,99.85
3049,2012-10-09,99.85
3050,2012-10-08,99.85
3051,2012-10-05,99.85
3052,2012-10-04,99.85
3053,2012-10-03,99.8525
3054,2012-10-02,99.855
3055,2012-10-01,99.8525
3056,2012-09-28,99.855
3057,2012-09-27,99.8525
3058,2012-09-26,99.8525
3059,2012-09-25,99.8525
3060,2012-09-24,99.8525
3061,2012-09-21,99.8525
3062,2012-09-20,99.8525
3063,2012-09-19,99.8525
3064,2012-09-18,99.855
3065,2012-09-17,99.855
3066,2012-09-14,99.855
3067,2012-09-13,99.8575
3068,2012-09-12,99.8625
3069,2012-09-11,99.8625
3070,2012-09-10,99.86
3071,2012-09-07,99.855
3072,2012-09-06,99.86
3073,2012-09-05,99.865
3074,2012-09-04,99.87
3075,2012-08-31,99.865
3076,2012-08-30,99.865
3077,2012-08-29,99.865
3078,2012-08-28,99.865
3079,2012-08-27,99.865
3080,2012-08-24,99.865
3081,2012-08-23,99.8625
3082,2012-08-22,99.8625
3083,2012-08-21,99.8625
3084,2012-08-20,99.8625
3085,2012-08-17,99.8625
3086,2012-08-16,99.8625
3087,2012-08-15,99.86
3088,2012-08-14,99.8575
3089,2012-08-13,99.855
3090,2012-08-10,99.855
3091,2012-08-09,99.855
3092,2012-08-08,99.855
3093,2012-08-07,99.855
3094,2012-08-06,99.855
3095,2012-08-03,99.855
3096,2012-08-02,99.855
3097,2012-08-01,99.855
3098,2012-07-31,99.8425
3099,2012-07-30,99.84
3100,2012-07-27,99.84
3101,2012-07-26,99.84
3102,2012-07-25,99.84
3103,2012-07-24,99.84
3104,2012-07-23,99.8425
3105,2012-07-20,99.84
3106,2012-07-19,99.835
3107,2012-07-18,99.8325
3108,2012-07-17,99.8325
3109,2012-07-16,99.8325
3110,2012-07-13,99.835
3111,2012-07-12,99.835
3112,2012-07-11,99.835
3113,2012-07-10,99.835
3114,2012-07-09,99.835
3115,2012-07-06,99.835
3116,2012-07-05,99.83
3117,2012-07-03,99.8275
3118,2012-07-02,99.8275
3119,2012-06-29,99.835
3120,2012-06-28,99.835
3121,2012-06-27,99.8325
3122,2012-06-26,99.8325
3123,2012-06-25,99.8325
3124,2012-06-22,99.8325
3125,2012-06-21,99.8325
3126,2012-06-20,99.835
3127,2012-06-19,99.835
3128,2012-06-18,99.8375
3129,2012-06-15,99.835
3130,2012-06-14,99.8325
3131,2012-06-13,99.8325
3132,2012-06-12,99.8325
3133,2012-06-11,99.835
3134,2012-06-08,99.8425
3135,2012-06-07,99.8425
3136,2012-06-06,99.8425
3137,2012-06-05,99.8425
3138,2012-06-04,99.8425
3139,2012-06-01,99.845
3140,2012-05-31,99.8425
3141,2012-05-30,99.8425
3142,2012-05-29,99.8425
3143,2012-05-25,99.8425
3144,2012-05-24,99.8425
3145,2012-05-23,99.8425
3146,2012-05-22,99.84
3147,2012-05-21,99.84
