,Date,Close
6326,1999-07-28,4.793
6325,1999-07-29,4.825
6324,1999-07-30,4.844
6323,1999-08-02,4.918
6322,1999-08-03,4.994
6321,1999-08-04,4.971
6320,1999-08-05,4.929
6319,1999-08-06,5.043
6318,1999-08-09,5.128
6317,1999-08-10,5.135
6316,1999-08-11,5.07
6315,1999-08-12,5.07
6314,1999-08-13,5.057
6313,1999-08-16,5.078
6312,1999-08-17,5.124
6311,1999-08-18,5.06
6310,1999-08-19,5.06
6309,1999-08-20,5.089
6308,1999-08-23,5.131
6307,1999-08-24,5.093
6306,1999-08-25,5.028
6305,1999-08-26,5.06
6304,1999-08-27,5.1
6303,1999-08-30,5.163
6302,1999-08-31,5.21
6301,1999-09-01,5.188
6300,1999-09-02,5.188
6299,1999-09-03,5.131
6298,1999-09-07,5.13
6297,1999-09-08,5.146
6296,1999-09-09,5.135
6295,1999-09-10,5.089
6294,1999-09-13,5.11
6293,1999-09-14,5.114
6292,1999-09-15,5.07
6291,1999-09-16,5.038
6290,1999-09-17,5.057
6289,1999-09-20,5.078
6288,1999-09-21,5.06
6287,1999-09-22,5.06
6286,1999-09-23,5.006
6285,1999-09-24,5.004
6284,1999-09-27,5.003
6283,1999-09-28,4.976
6282,1999-09-29,4.953
6281,1999-09-30,4.952
6280,1999-10-01,4.994
6279,1999-10-04,4.992
6278,1999-10-05,5.114
6277,1999-10-06,5.082
6276,1999-10-07,5.102
6275,1999-10-08,5.089
6274,1999-10-12,5.109
6273,1999-10-13,5.146
6272,1999-10-14,5.155
6271,1999-10-15,5.154
6270,1999-10-18,5.206
6269,1999-10-19,5.232
6268,1999-10-20,5.232
6267,1999-10-21,5.262
6266,1999-10-22,5.271
6265,1999-10-25,5.324
6264,1999-10-26,5.339
6263,1999-10-27,5.327
6262,1999-10-28,5.294
6261,1999-10-29,5.271
6260,1999-11-01,5.313
6259,1999-11-02,5.306
6258,1999-11-03,5.317
6257,1999-11-04,5.326
6256,1999-11-05,5.325
6255,1999-11-08,5.345
6254,1999-11-09,5.359
6253,1999-11-10,5.402
6252,1999-11-12,5.398
6251,1999-11-15,5.42
6250,1999-11-16,5.445
6249,1999-11-17,5.445
6248,1999-11-18,5.444
6247,1999-11-19,5.431
6246,1999-11-22,5.463
6245,1999-11-23,5.49
6244,1999-11-24,5.509
6243,1999-11-26,5.538
6242,1999-11-29,5.57
6241,1999-11-30,5.552
6240,1999-12-01,5.563
6239,1999-12-02,5.574
6238,1999-12-03,5.528
6237,1999-12-06,5.528
6236,1999-12-07,5.542
6235,1999-12-08,5.552
6234,1999-12-09,5.574
6233,1999-12-10,5.582
6232,1999-12-13,5.677
6231,1999-12-14,5.703
6230,1999-12-15,5.693
6229,1999-12-16,5.756
6228,1999-12-17,5.786
6227,1999-12-20,5.827
6226,1999-12-21,5.854
6225,1999-12-22,5.8
6224,1999-12-23,5.732
6223,1999-12-27,5.762
6222,1999-12-28,5.703
6221,1999-12-29,5.649
6220,1999-12-30,5.67
6219,1999-12-31,5.732
6218,2000-01-03,5.785
6217,2000-01-04,5.747
6216,2000-01-05,5.725
6215,2000-01-06,5.648
6214,2000-01-07,5.646
6213,2000-01-10,5.655
6212,2000-01-11,5.649
6211,2000-01-12,5.703
6210,2000-01-13,5.681
6209,2000-01-14,5.667
6208,2000-01-18,5.675
6207,2000-01-19,5.687
6206,2000-01-20,5.81
6205,2000-01-21,5.818
6204,2000-01-24,5.795
6203,2000-01-25,5.79
6202,2000-01-26,5.767
6201,2000-01-27,5.799
6200,2000-01-28,5.839
6199,2000-01-31,5.892
6198,2000-02-01,5.951
6197,2000-02-02,5.907
6196,2000-02-03,5.832
6195,2000-02-04,5.947
6194,2000-02-07,5.936
6193,2000-02-08,6.004
6192,2000-02-09,5.984
6191,2000-02-10,5.96
6190,2000-02-11,5.969
6189,2000-02-14,5.968
6188,2000-02-15,6.005
6187,2000-02-16,5.984
6186,2000-02-17,6.025
6185,2000-02-18,6.01
6184,2000-02-22,5.977
6183,2000-02-23,6.037
6182,2000-02-24,6.003
6181,2000-02-25,5.969
6180,2000-02-28,6.043
6179,2000-02-29,6.021
6178,2000-03-01,6.01
6177,2000-03-02,6.009
6176,2000-03-03,6.016
6175,2000-03-06,6.037
6174,2000-03-07,6.052
6173,2000-03-08,6.075
6172,2000-03-09,6.062
6171,2000-03-10,6.091
6170,2000-03-13,6.102
6169,2000-03-14,6.124
6168,2000-03-15,6.135
6167,2000-03-16,6.111
6166,2000-03-17,6.13
6165,2000-03-20,6.161
6164,2000-03-21,6.117
6163,2000-03-22,6.095
6162,2000-03-23,6.116
6161,2000-03-24,6.156
6160,2000-03-27,6.176
6159,2000-03-28,6.139
6158,2000-03-29,6.149
6157,2000-03-30,6.128
6156,2000-03-31,6.146
6155,2000-04-03,6.123
6154,2000-04-04,6.107
6153,2000-04-05,6.095
6152,2000-04-06,6.116
6151,2000-04-07,6.091
6150,2000-04-10,6.069
6149,2000-04-11,6.146
6148,2000-04-12,6.069
6147,2000-04-13,6.08
6146,2000-04-14,5.979
6145,2000-04-17,6.043
6144,2000-04-18,6.01
6143,2000-04-19,5.989
6142,2000-04-20,5.995
6141,2000-04-24,6.003
6140,2000-04-25,6.021
6139,2000-04-26,5.999
6138,2000-04-27,6.051
6137,2000-04-28,6.114
6136,2000-05-01,6.155
6135,2000-05-02,6.214
6134,2000-05-03,6.236
6133,2000-05-04,6.214
6132,2000-05-05,6.307
6131,2000-05-08,6.392
6130,2000-05-09,6.438
6129,2000-05-10,6.416
6128,2000-05-11,6.457
6127,2000-05-12,6.53
6126,2000-05-15,6.517
6125,2000-05-16,6.516
6124,2000-05-17,6.431
6123,2000-05-18,6.343
6122,2000-05-19,6.393
6121,2000-05-22,6.371
6120,2000-05-23,6.387
6119,2000-05-24,6.387
6118,2000-05-25,6.354
6117,2000-05-26,6.351
6116,2000-05-30,6.391
6115,2000-05-31,6.333
6114,2000-06-01,6.246
6113,2000-06-02,6.242
6112,2000-06-05,6.262
6111,2000-06-06,6.33
6110,2000-06-07,6.297
6109,2000-06-08,6.273
6108,2000-06-09,6.281
6107,2000-06-12,6.259
6106,2000-06-13,6.226
6105,2000-06-14,6.214
6104,2000-06-15,6.234
6103,2000-06-16,6.2
6102,2000-06-19,6.199
6101,2000-06-20,6.182
6100,2000-06-21,6.182
6099,2000-06-22,6.16
6098,2000-06-23,6.188
6097,2000-06-26,6.188
6096,2000-06-27,6.214
6095,2000-06-28,6.203
6094,2000-06-29,6.202
6093,2000-06-30,6.22
6092,2000-07-03,6.219
6091,2000-07-05,6.198
6090,2000-07-06,6.22
6089,2000-07-07,6.206
6088,2000-07-10,6.226
6087,2000-07-11,6.226
6086,2000-07-12,6.258
6085,2000-07-13,6.267
6084,2000-07-14,6.286
6083,2000-07-17,6.285
6082,2000-07-18,6.29
6081,2000-07-19,6.323
6080,2000-07-20,6.288
6079,2000-07-21,6.253
6078,2000-07-24,6.273
6077,2000-07-25,6.279
6076,2000-07-26,6.279
6075,2000-07-27,6.288
6074,2000-07-28,6.297
6073,2000-07-31,6.359
6072,2000-08-01,6.384
6071,2000-08-02,6.361
6070,2000-08-03,6.339
6069,2000-08-04,6.325
6068,2000-08-07,6.334
6067,2000-08-08,6.312
6066,2000-08-09,6.3
6065,2000-08-10,6.299
6064,2000-08-11,6.339
6063,2000-08-14,6.339
6062,2000-08-15,6.344
6061,2000-08-16,6.344
6060,2000-08-17,6.332
6059,2000-08-18,6.318
6058,2000-08-21,6.339
6057,2000-08-22,6.354
6056,2000-08-23,6.365
6055,2000-08-24,6.353
6054,2000-08-25,6.351
6053,2000-08-28,6.381
6052,2000-08-29,6.387
6051,2000-08-30,6.377
6050,2000-08-31,6.365
6049,2000-09-01,6.317
6048,2000-09-05,6.304
6047,2000-09-06,6.29
6046,2000-09-07,6.278
6045,2000-09-08,6.242
6044,2000-09-11,6.22
6043,2000-09-12,6.203
6042,2000-09-13,6.182
6041,2000-09-14,6.192
6040,2000-09-15,6.21
6039,2000-09-18,6.199
6038,2000-09-19,6.214
6037,2000-09-20,6.226
6036,2000-09-21,6.202
6035,2000-09-22,6.232
6034,2000-09-25,6.241
6033,2000-09-26,6.236
6032,2000-09-27,6.29
6031,2000-09-28,6.288
6030,2000-09-29,6.274
6029,2000-10-02,6.285
6028,2000-10-03,6.3
6027,2000-10-04,6.312
6026,2000-10-05,6.332
6025,2000-10-06,6.317
6024,2000-10-10,6.314
6023,2000-10-11,6.3
6022,2000-10-12,6.181
6021,2000-10-13,6.2
6020,2000-10-16,6.295
6019,2000-10-17,6.268
6018,2000-10-18,6.258
6017,2000-10-19,6.321
6016,2000-10-20,6.286
6015,2000-10-23,6.327
6014,2000-10-24,6.333
6013,2000-10-25,6.354
6012,2000-10-26,6.353
6011,2000-10-27,6.372
6010,2000-10-30,6.371
6009,2000-10-31,6.398
6008,2000-11-01,6.377
6007,2000-11-02,6.375
6006,2000-11-03,6.393
6005,2000-11-06,6.381
6004,2000-11-07,6.377
6003,2000-11-08,6.354
6002,2000-11-09,6.375
6001,2000-11-10,6.351
6000,2000-11-13,6.349
5999,2000-11-14,6.354
5998,2000-11-15,6.354
5997,2000-11-16,6.332
5996,2000-11-17,6.328
5995,2000-11-20,6.327
5994,2000-11-21,6.311
5993,2000-11-22,6.332
5992,2000-11-24,6.327
5991,2000-11-27,6.317
5990,2000-11-28,6.291
5989,2000-11-29,6.214
5988,2000-11-30,6.17
5987,2000-12-01,6.167
5986,2000-12-04,6.144
5985,2000-12-05,6.052
5984,2000-12-06,6.036
5983,2000-12-07,6.041
5982,2000-12-08,6.022
5981,2000-12-11,6.058
5980,2000-12-12,6.052
5979,2000-12-13,6.01
5978,2000-12-14,5.998
5977,2000-12-15,5.984
5976,2000-12-18,5.919
5975,2000-12-19,5.913
5974,2000-12-20,5.795
5973,2000-12-21,5.665
5972,2000-12-22,5.512
5971,2000-12-26,5.788
5970,2000-12-27,5.688
5969,2000-12-28,5.783
5968,2000-12-29,5.705
5967,2001-01-02,5.639
5966,2001-01-03,5.399
5965,2001-01-04,5.184
5964,2001-01-05,4.99
5963,2001-01-08,5.043
5962,2001-01-09,5.1
5961,2001-01-10,5.153
5960,2001-01-11,5.152
5959,2001-01-12,5.235
5958,2001-01-16,5.254
5957,2001-01-17,5.249
5956,2001-01-18,5.11
5955,2001-01-19,5.097
5954,2001-01-22,5.107
5953,2001-01-23,5.142
5952,2001-01-24,5.142
5951,2001-01-25,5.099
5950,2001-01-26,5.044
5949,2001-01-29,5.032
5948,2001-01-30,4.929
5947,2001-01-31,4.812
5946,2001-02-01,4.833
5945,2001-02-02,4.905
5944,2001-02-05,4.968
5943,2001-02-06,4.95
5942,2001-02-07,4.95
5941,2001-02-08,4.95
5940,2001-02-09,4.916
5939,2001-02-12,4.947
5938,2001-02-13,4.961
5937,2001-02-14,5.014
5936,2001-02-15,5.035
5935,2001-02-16,4.936
5934,2001-02-20,4.946
5933,2001-02-21,4.929
5932,2001-02-22,4.875
5931,2001-02-23,4.725
5930,2001-02-26,4.671
5929,2001-02-27,4.632
5928,2001-02-28,4.695
5927,2001-03-01,4.684
5926,2001-03-02,4.682
5925,2001-03-05,4.682
5924,2001-03-06,4.653
5923,2001-03-07,4.6
5922,2001-03-08,4.589
5921,2001-03-09,4.619
5920,2001-03-12,4.576
5919,2001-03-13,4.557
5918,2001-03-14,4.441
5917,2001-03-15,4.408
5916,2001-03-16,4.375
5915,2001-03-19,4.417
5914,2001-03-20,4.324
5913,2001-03-21,4.261
5912,2001-03-22,4.292
5911,2001-03-23,4.322
5910,2001-03-26,4.279
5909,2001-03-27,4.271
5908,2001-03-28,4.187
5907,2001-03-29,4.134
5906,2001-03-30,4.132
5905,2001-04-02,4.132
5904,2001-04-03,4.06
5903,2001-04-04,4.039
5902,2001-04-05,4.081
5901,2001-04-06,3.932
5900,2001-04-09,3.963
5899,2001-04-10,4.007
5898,2001-04-11,4.102
5897,2001-04-12,4.1
5896,2001-04-16,4.184
5895,2001-04-17,4.155
5894,2001-04-18,3.934
5893,2001-04-19,3.965
5892,2001-04-20,3.827
5891,2001-04-23,3.774
5890,2001-04-24,3.765
5889,2001-04-25,3.86
5888,2001-04-26,3.828
5887,2001-04-27,3.869
5886,2001-04-30,3.952
5885,2001-05-01,3.902
5884,2001-05-02,3.923
5883,2001-05-03,3.88
5882,2001-05-04,3.774
5881,2001-05-07,3.711
5880,2001-05-08,3.691
5879,2001-05-09,3.649
5878,2001-05-10,3.68
5877,2001-05-11,3.795
5876,2001-05-14,3.763
5875,2001-05-15,3.67
5874,2001-05-16,3.639
5873,2001-05-17,3.702
5872,2001-05-18,3.732
5871,2001-05-21,3.763
5870,2001-05-22,3.765
5869,2001-05-23,3.713
5868,2001-05-24,3.712
5867,2001-05-25,3.69
5866,2001-05-29,3.679
5865,2001-05-30,3.639
5864,2001-05-31,3.565
5863,2001-06-01,3.585
5862,2001-06-04,3.626
5861,2001-06-05,3.597
5860,2001-06-06,3.597
5859,2001-06-07,3.607
5858,2001-06-08,3.627
5857,2001-06-11,3.626
5856,2001-06-12,3.586
5855,2001-06-13,3.576
5854,2001-06-14,3.575
5853,2001-06-15,3.532
5852,2001-06-18,3.501
5851,2001-06-19,3.387
5850,2001-06-20,3.471
5849,2001-06-21,3.47
5848,2001-06-22,3.407
5847,2001-06-25,3.448
5846,2001-06-26,3.481
5845,2001-06-27,3.565
5844,2001-06-28,3.628
5843,2001-06-29,3.648
5842,2001-07-02,3.605
5841,2001-07-03,3.618
5840,2001-07-05,3.595
5839,2001-07-06,3.574
5838,2001-07-09,3.616
5837,2001-07-10,3.565
5836,2001-07-11,3.544
5835,2001-07-12,3.554
5834,2001-07-13,3.585
5833,2001-07-16,3.595
5832,2001-07-17,3.586
5831,2001-07-18,3.502
5830,2001-07-19,3.544
5829,2001-07-20,3.511
5828,2001-07-23,3.511
5827,2001-07-24,3.479
5826,2001-07-25,3.513
5825,2001-07-26,3.502
5824,2001-07-27,3.469
5823,2001-07-30,3.48
5822,2001-07-31,3.46
5821,2001-08-01,3.45
5820,2001-08-02,3.47
5819,2001-08-03,3.459
5818,2001-08-06,3.438
5817,2001-08-07,3.471
5816,2001-08-08,3.397
5815,2001-08-09,3.387
5814,2001-08-10,3.375
5813,2001-08-13,3.354
5812,2001-08-14,3.376
5811,2001-08-15,3.408
5810,2001-08-16,3.366
5809,2001-08-17,3.333
5808,2001-08-20,3.417
5807,2001-08-21,3.355
5806,2001-08-22,3.366
5805,2001-08-23,3.355
5804,2001-08-24,3.417
5803,2001-08-27,3.417
5802,2001-08-28,3.345
5801,2001-08-29,3.324
5800,2001-08-30,3.271
5799,2001-08-31,3.291
5798,2001-09-04,3.406
5797,2001-09-05,3.387
5796,2001-09-06,3.324
5795,2001-09-07,3.208
5794,2001-09-10,3.207
5793,2001-09-11,3.209
5792,2001-09-12,3.209
5791,2001-09-13,2.801
5790,2001-09-14,2.665
5789,2001-09-17,2.665
5788,2001-09-18,2.51
5787,2001-09-19,2.323
5786,2001-09-20,2.364
5785,2001-09-21,2.333
5784,2001-09-24,2.385
5783,2001-09-25,2.375
5782,2001-09-26,2.333
5781,2001-09-27,2.313
5780,2001-09-28,2.354
5779,2001-10-01,2.364
5778,2001-10-02,2.282
5777,2001-10-03,2.23
5776,2001-10-04,2.209
5775,2001-10-05,2.177
5774,2001-10-09,2.198
5773,2001-10-10,2.199
5772,2001-10-11,2.261
5771,2001-10-12,2.229
5770,2001-10-15,2.229
5769,2001-10-16,2.199
5768,2001-10-17,2.199
5767,2001-10-18,2.167
5766,2001-10-19,2.157
5765,2001-10-22,2.177
5764,2001-10-23,2.168
5763,2001-10-24,2.126
5762,2001-10-25,2.105
5761,2001-10-26,2.084
5760,2001-10-29,2.043
5759,2001-10-30,1.961
5758,2001-10-31,1.94
5757,2001-11-01,1.981
5756,2001-11-02,1.991
5755,2001-11-05,1.981
5754,2001-11-06,1.816
5753,2001-11-07,1.744
5752,2001-11-08,1.795
5751,2001-11-09,1.816
5750,2001-11-13,1.846
5749,2001-11-14,1.899
5748,2001-11-15,1.981
5747,2001-11-16,2.053
5746,2001-11-19,1.991
5745,2001-11-20,1.991
5744,2001-11-21,2.028
5743,2001-11-23,2.043
5742,2001-11-26,2.053
5741,2001-11-27,1.971
5740,2001-11-28,1.919
5739,2001-11-29,1.795
5738,2001-11-30,1.743
5737,2001-12-03,1.805
5736,2001-12-04,1.806
5735,2001-12-05,1.868
5734,2001-12-06,1.867
5733,2001-12-07,1.816
5732,2001-12-10,1.795
5731,2001-12-11,1.723
5730,2001-12-12,1.733
5729,2001-12-13,1.775
5728,2001-12-14,1.826
5727,2001-12-17,1.857
5726,2001-12-18,1.806
5725,2001-12-19,1.806
5724,2001-12-20,1.775
5723,2001-12-21,1.795
5722,2001-12-24,1.815
5721,2001-12-26,1.857
5720,2001-12-27,1.826
5719,2001-12-28,1.816
5718,2001-12-31,1.795
5717,2002-01-02,1.847
5716,2002-01-03,1.816
5715,2002-01-04,1.805
5714,2002-01-07,1.764
5713,2002-01-08,1.775
5712,2002-01-09,1.754
5711,2002-01-10,1.733
5710,2002-01-11,1.62
5709,2002-01-14,1.609
5708,2002-01-15,1.63
5707,2002-01-16,1.651
5706,2002-01-17,1.702
5705,2002-01-18,1.692
5704,2002-01-22,1.743
5703,2002-01-23,1.775
5702,2002-01-24,1.816
5701,2002-01-25,1.826
5700,2002-01-28,1.857
5699,2002-01-29,1.806
5698,2002-01-30,1.868
5697,2002-01-31,1.909
5696,2002-02-01,1.867
5695,2002-02-04,1.846
5694,2002-02-05,1.857
5693,2002-02-06,1.826
5692,2002-02-07,1.826
5691,2002-02-08,1.805
5690,2002-02-11,1.836
5689,2002-02-12,1.868
5688,2002-02-13,1.857
5687,2002-02-14,1.847
5686,2002-02-15,1.836
5685,2002-02-19,1.836
5684,2002-02-20,1.868
5683,2002-02-21,1.857
5682,2002-02-22,1.867
5681,2002-02-25,1.877
5680,2002-02-26,1.899
5679,2002-02-27,1.847
5678,2002-02-28,1.867
5677,2002-03-01,1.888
5676,2002-03-04,1.898
5675,2002-03-05,1.93
5674,2002-03-06,1.919
5673,2002-03-07,1.971
5672,2002-03-08,2.022
5671,2002-03-11,2.043
5670,2002-03-12,2.054
5669,2002-03-13,2.012
5668,2002-03-14,2.054
5667,2002-03-15,2.074
5666,2002-03-18,2.094
5665,2002-03-19,2.085
5664,2002-03-20,2.116
5663,2002-03-21,2.105
5662,2002-03-22,2.115
5661,2002-03-25,2.126
5660,2002-03-26,2.116
5659,2002-03-27,2.085
5658,2002-03-28,2.105
5657,2002-04-01,2.105
5656,2002-04-02,2.116
5655,2002-04-03,2.064
5654,2002-04-04,2.074
5653,2002-04-05,2.012
5652,2002-04-08,2.012
5651,2002-04-09,2.002
5650,2002-04-10,1.981
5649,2002-04-11,1.96
5648,2002-04-12,1.95
5647,2002-04-15,1.939
5646,2002-04-16,1.981
5645,2002-04-17,1.909
5644,2002-04-18,1.888
5643,2002-04-19,1.898
5642,2002-04-22,1.877
5641,2002-04-23,1.919
5640,2002-04-24,1.888
5639,2002-04-25,1.888
5638,2002-04-26,1.878
5637,2002-04-29,1.919
5636,2002-04-30,1.899
5635,2002-05-01,1.888
5634,2002-05-02,1.898
5633,2002-05-03,1.867
5632,2002-05-06,1.857
5631,2002-05-07,1.857
5630,2002-05-08,1.899
5629,2002-05-09,1.878
5628,2002-05-10,1.867
5627,2002-05-13,1.888
5626,2002-05-14,1.94
5625,2002-05-15,1.919
5624,2002-05-16,1.888
5623,2002-05-17,1.929
5622,2002-05-20,1.919
5621,2002-05-21,1.919
5620,2002-05-22,1.888
5619,2002-05-23,1.898
5618,2002-05-24,1.898
5617,2002-05-28,1.908
5616,2002-05-29,1.909
5615,2002-05-30,1.888
5614,2002-05-31,1.888
5613,2002-06-03,1.888
5612,2002-06-04,1.888
5611,2002-06-05,1.899
5610,2002-06-06,1.867
5609,2002-06-07,1.878
5608,2002-06-10,1.867
5607,2002-06-11,1.857
5606,2002-06-12,1.837
5605,2002-06-13,1.816
5604,2002-06-14,1.795
5603,2002-06-17,1.816
5602,2002-06-18,1.816
5601,2002-06-19,1.764
5600,2002-06-20,1.795
5599,2002-06-21,1.785
5598,2002-06-24,1.774
5597,2002-06-25,1.795
5596,2002-06-26,1.744
5595,2002-06-27,1.754
5594,2002-06-28,1.743
5593,2002-07-01,1.754
5592,2002-07-02,1.744
5591,2002-07-03,1.723
5590,2002-07-05,1.754
5589,2002-07-08,1.754
5588,2002-07-09,1.744
5587,2002-07-10,1.723
5586,2002-07-11,1.733
5585,2002-07-12,1.723
5584,2002-07-15,1.712
5583,2002-07-16,1.733
5582,2002-07-17,1.754
5581,2002-07-18,1.733
5580,2002-07-19,1.712
5579,2002-07-22,1.712
5578,2002-07-23,1.692
5577,2002-07-24,1.692
5576,2002-07-25,1.682
5575,2002-07-26,1.682
5574,2002-07-29,1.733
5573,2002-07-30,1.733
5572,2002-07-31,1.682
5571,2002-08-01,1.651
5570,2002-08-02,1.579
5569,2002-08-05,1.578
5568,2002-08-06,1.61
5567,2002-08-07,1.548
5566,2002-08-08,1.579
5565,2002-08-09,1.599
5564,2002-08-12,1.63
5563,2002-08-13,1.568
5562,2002-08-14,1.61
5561,2002-08-15,1.62
5560,2002-08-16,1.64
5559,2002-08-19,1.661
5558,2002-08-20,1.62
5557,2002-08-21,1.641
5556,2002-08-22,1.671
5555,2002-08-23,1.661
5554,2002-08-26,1.671
5553,2002-08-27,1.692
5552,2002-08-28,1.682
5551,2002-08-29,1.651
5550,2002-08-30,1.661
5549,2002-09-03,1.609
5548,2002-09-04,1.61
5547,2002-09-05,1.579
5546,2002-09-06,1.651
5545,2002-09-09,1.681
5544,2002-09-10,1.672
5543,2002-09-11,1.692
5542,2002-09-12,1.671
5541,2002-09-13,1.671
5540,2002-09-16,1.681
5539,2002-09-17,1.672
5538,2002-09-18,1.661
5537,2002-09-19,1.62
5536,2002-09-20,1.63
5535,2002-09-23,1.62
5534,2002-09-24,1.599
5533,2002-09-25,1.62
5532,2002-09-26,1.599
5531,2002-09-27,1.568
5530,2002-09-30,1.506
5529,2002-10-01,1.538
5528,2002-10-02,1.507
5527,2002-10-03,1.507
5526,2002-10-04,1.548
5525,2002-10-07,1.558
5524,2002-10-08,1.568
5523,2002-10-09,1.507
5522,2002-10-10,1.548
5521,2002-10-11,1.578
5520,2002-10-15,1.661
5519,2002-10-16,1.661
5518,2002-10-17,1.702
5517,2002-10-18,1.661
5516,2002-10-21,1.702
5515,2002-10-22,1.702
5514,2002-10-23,1.682
5513,2002-10-24,1.651
5512,2002-10-25,1.62
5511,2002-10-28,1.548
5510,2002-10-29,1.455
5509,2002-10-30,1.445
5508,2002-10-31,1.414
5507,2002-11-01,1.414
5506,2002-11-04,1.424
5505,2002-11-05,1.414
5504,2002-11-06,1.26
5503,2002-11-07,1.26
5502,2002-11-08,1.25
5501,2002-11-12,1.249
5500,2002-11-13,1.25
5499,2002-11-14,1.27
5498,2002-11-15,1.26
5497,2002-11-18,1.26
5496,2002-11-19,1.27
5495,2002-11-20,1.27
5494,2002-11-21,1.27
5493,2002-11-22,1.28
5492,2002-11-25,1.291
5491,2002-11-26,1.281
5490,2002-11-27,1.301
5489,2002-11-29,1.28
5488,2002-12-02,1.301
5487,2002-12-03,1.301
5486,2002-12-04,1.281
5485,2002-12-05,1.281
5484,2002-12-06,1.25
5483,2002-12-09,1.27
5482,2002-12-10,1.27
5481,2002-12-11,1.26
5480,2002-12-12,1.26
5479,2002-12-13,1.27
5478,2002-12-16,1.28
5477,2002-12-17,1.27
5476,2002-12-18,1.25
5475,2002-12-19,1.229
5474,2002-12-20,1.239
5473,2002-12-23,1.25
5472,2002-12-24,1.25
5471,2002-12-26,1.25
5470,2002-12-27,1.219
5469,2002-12-30,1.219
5468,2002-12-31,1.209
5467,2003-01-02,1.239
5466,2003-01-03,1.25
5465,2003-01-06,1.26
5464,2003-01-07,1.239
5463,2003-01-08,1.229
5462,2003-01-09,1.25
5461,2003-01-10,1.239
5460,2003-01-13,1.239
5459,2003-01-14,1.239
5458,2003-01-15,1.229
5457,2003-01-16,1.219
5456,2003-01-17,1.209
5455,2003-01-21,1.208
5454,2003-01-22,1.188
5453,2003-01-23,1.198
5452,2003-01-24,1.178
5451,2003-01-27,1.178
5450,2003-01-28,1.188
5449,2003-01-29,1.198
5448,2003-01-30,1.188
5447,2003-01-31,1.188
5446,2003-02-03,1.198
5445,2003-02-04,1.188
5444,2003-02-05,1.198
5443,2003-02-06,1.178
5442,2003-02-07,1.178
5441,2003-02-10,1.188
5440,2003-02-11,1.188
5439,2003-02-12,1.178
5438,2003-02-13,1.178
5437,2003-02-14,1.178
5436,2003-02-18,1.198
5435,2003-02-19,1.188
5434,2003-02-20,1.198
5433,2003-02-21,1.198
5432,2003-02-24,1.198
5431,2003-02-25,1.198
5430,2003-02-26,1.198
5429,2003-02-27,1.198
5428,2003-02-28,1.188
5427,2003-03-03,1.198
5426,2003-03-04,1.191
5425,2003-03-05,1.171
5424,2003-03-06,1.161
5423,2003-03-07,1.109
5422,2003-03-10,1.058
5421,2003-03-11,1.058
5420,2003-03-12,1.078
5419,2003-03-13,1.14
5418,2003-03-14,1.119
5417,2003-03-17,1.13
5416,2003-03-18,1.161
5415,2003-03-19,1.171
5414,2003-03-20,1.161
5413,2003-03-21,1.191
5412,2003-03-24,1.181
5411,2003-03-25,1.181
5410,2003-03-26,1.171
5409,2003-03-27,1.161
5408,2003-03-28,1.14
5407,2003-03-31,1.119
5406,2003-04-01,1.099
5405,2003-04-02,1.119
5404,2003-04-03,1.099
5403,2003-04-04,1.099
5402,2003-04-07,1.15
5401,2003-04-08,1.14
5400,2003-04-09,1.119
5399,2003-04-10,1.14
5398,2003-04-11,1.181
5397,2003-04-14,1.202
5396,2003-04-15,1.191
5395,2003-04-16,1.181
5394,2003-04-17,1.191
5393,2003-04-21,1.201
5392,2003-04-22,1.202
5391,2003-04-23,1.191
5390,2003-04-24,1.171
5389,2003-04-25,1.16
5388,2003-04-28,1.171
5387,2003-04-29,1.171
5386,2003-04-30,1.14
5385,2003-05-01,1.119
5384,2003-05-02,1.15
5383,2003-05-05,1.14
5382,2003-05-06,1.109
5381,2003-05-07,1.119
5380,2003-05-08,1.13
5379,2003-05-09,1.13
5378,2003-05-12,1.13
5377,2003-05-13,1.119
5376,2003-05-14,1.099
5375,2003-05-15,1.099
5374,2003-05-16,1.037
5373,2003-05-19,1.058
5372,2003-05-20,1.037
5371,2003-05-21,1.089
5370,2003-05-22,1.078
5369,2003-05-23,1.078
5368,2003-05-27,1.088
5367,2003-05-28,1.099
5366,2003-05-29,1.068
5365,2003-05-30,1.089
5364,2003-06-02,1.109
5363,2003-06-03,1.048
5362,2003-06-04,1.037
5361,2003-06-05,1.027
5360,2003-06-06,1.027
5359,2003-06-09,0.996
5358,2003-06-10,0.945
5357,2003-06-11,0.924
5356,2003-06-12,0.883
5355,2003-06-13,0.842
5354,2003-06-16,0.863
5353,2003-06-17,0.894
5352,2003-06-18,0.883
5351,2003-06-19,0.811
5350,2003-06-20,0.832
5349,2003-06-23,0.852
5348,2003-06-24,0.832
5347,2003-06-25,0.935
5346,2003-06-26,0.945
5345,2003-06-27,0.945
5344,2003-06-30,0.965
5343,2003-07-01,0.945
5342,2003-07-02,0.945
5341,2003-07-03,0.945
5340,2003-07-07,0.955
5339,2003-07-08,0.955
5338,2003-07-09,0.945
5337,2003-07-10,0.935
5336,2003-07-11,0.945
5335,2003-07-14,0.955
5334,2003-07-15,0.965
5333,2003-07-16,0.955
5332,2003-07-17,0.955
5331,2003-07-18,0.955
5330,2003-07-21,0.975
5329,2003-07-22,0.965
5328,2003-07-23,0.965
