,0.5,1.0,2.0,3.0,5.0,7.0,10.0,30.0
1992-05-05,98.0554213169003,99.94328465456519,99.85061616988857,99.77178393842928,99.59917710311224,99.4964336222956,99.29603231109718,99.60306773297678
1992-05-06,98.08593164030563,100.00662311997493,99.96408227105769,99.84549958592322,99.79491717149325,99.68453522376385,100.06949862296733,99.19926355290025
1992-05-07,98.08729769494849,99.98142721904826,99.8120463465807,99.70303000552113,99.64734764912764,99.65545255004136,99.85925657092704,99.42864660640072
1992-05-08,98.10782790083438,100.03476384181955,99.92681696118468,99.94514886231018,99.96733550632423,100.06930498005283,100.45692309452606,100.6074845313552
1992-05-11,98.14471273200131,100.11573747228421,100.07908768898504,100.16948725794684,100.11698075666956,100.24666311344106,100.58936079771007,100.88032278383244
1992-05-12,98.16961831697527,100.15846148994427,100.19272617880262,100.29892221479346,100.35524473140954,100.54690621219027,100.89884590896023,101.36636310842528
1992-05-13,98.19338707966166,100.22970543080466,100.306170129859,100.48414031858206,100.4611397604246,100.68254717981117,101.06280450600839,101.63937529869244
1992-05-14,98.19900835665565,100.24302864628818,100.34389605624034,100.50333751020399,100.52690407878369,100.7017108230806,101.08934495641118,101.26896229821003
1992-05-15,98.21907754137716,100.2661679665042,100.40038478471746,100.57788411387435,100.67915079592616,100.9490863127741,101.55151626574082,101.89903527330583
1992-05-18,98.2351512673283,100.30602642968876,100.43785245008425,100.6631484071248,100.78791308805361,101.01163003930762,101.62009395672145,101.7843435455177
1992-05-19,98.28716080949104,100.3946148602927,100.68177439139025,100.95831521816949,101.3287999656408,101.59436763578042,102.2287969081874,102.21053466210714
1992-05-20,98.27550428649067,100.3343657729286,100.45575952376537,100.78296657875954,101.00413782694122,101.22223511369512,101.88454527367,102.1176781659599
1992-05-21,98.22481278913241,100.18974903284396,100.08327251366897,100.17227073148443,100.0845620250395,100.29473230612625,100.89128654472063,101.57027878524886
1992-05-22,98.24279990493045,100.2575315290645,100.28879633558844,100.41082017526061,100.44836967059422,100.59170488282744,101.20609858056429,101.67045261962971
1992-05-26,98.23976520527845,100.19226841968548,100.15957560869131,100.21603947513205,100.11191373011214,100.17574283620199,100.50074383035067,100.94924356795437
1992-05-27,98.2677065090723,100.25111501386574,100.30836459958108,100.37286884326335,100.34698941257803,100.36231167301169,100.6681361293468,100.91689412917205
1992-05-28,98.29199066639521,100.29167528072482,100.43645208230072,100.58259540874339,100.66780048715646,100.77358285150287,101.26685395888958,101.31701885583612
1992-05-29,98.2983922565301,100.30387168751994,100.50889071857567,100.71006346205915,100.94628588553077,101.01766721213684,101.50755778052978,101.52418165712088
1992-06-01,98.31238011590274,100.27442423550546,100.38062356393684,100.52246414857161,100.67117539356474,100.74690274703717,101.1402223786342,101.06108026982815
1992-06-02,98.32774114544797,100.3042167797892,100.50731447399454,100.70454906000134,101.03436979362722,100.99141898106924,101.45520490210534,101.00942206371508
1992-06-03,98.3408261030565,100.34350456652803,100.58208451818913,100.7790814697011,101.0994758417151,101.06886407916237,101.549390958468,100.92067791040111
1992-06-04,98.35459286659425,100.36743389236128,100.56510673223463,100.79498127209848,101.1224029037413,101.09032691556983,101.57112871070257,100.99034479258223
1992-06-05,98.38217151092886,100.42322732142968,100.74761728846582,100.98185589720939,101.35760753557547,101.39181831805348,101.809322313563,101.5677580447145
1992-06-08,98.408427071804,100.46970257844633,100.83962887322193,101.06860567423283,101.38217626377744,101.40023422088686,101.87652587714938,101.60857654171568
1992-06-09,98.424282177169,100.48376900339386,100.85735518830892,101.0891114935789,101.27809930892336,101.30908994894665,101.75372820250504,101.3042284297284
1992-06-10,98.42871497060821,100.49718180565714,100.84019437448927,101.10392330396003,101.30256903399983,101.21987337028305,101.63253681951761,100.9735027121811
1992-06-11,98.45347298388631,100.52773229088345,100.93051701243981,101.1812062699328,101.45090031308861,101.4095850959842,101.79933828512588,101.222817221924
1992-06-12,98.47873015734635,100.5769761141376,101.00232055338192,101.35601619788409,101.77469086838866,101.65732983135368,102.1117328291988,101.38750447728111
1992-06-15,98.50876163673692,100.62353465836638,101.0753038499296,101.43974008062781,101.84209135275582,101.77704446211348,102.25058913665097,101.55744571249812
1992-06-16,98.52898709508895,100.6453389146182,101.14403132342328,101.56516592185476,102.07729723976495,102.07951426892726,102.56390324037459,101.72625074237622
1992-06-17,98.55229267665443,100.67656810960936,101.198471780375,101.61390028344049,102.09859650184798,102.21112735300542,102.66018721266185,102.18325439274656
1992-06-18,98.56695665952286,100.70327632384112,101.32097662874077,101.77161248419885,102.33353295989406,102.51474108963309,102.97548398637748,102.45629167170955
1992-06-19,98.55579915731599,100.63927504902654,101.22287950948262,101.68095843224334,102.10181844740245,102.19726844312527,102.63268798849788,102.13445246979157
1992-06-22,98.58954698450006,100.69407441801943,101.29772109682742,101.71431590392292,102.16501358928635,102.31685437548128,102.70178497046683,102.1476564128105
1992-06-23,98.58189573870222,100.65349698257054,101.11478100515643,101.6314072507055,101.98147195514923,102.21692910559726,102.65347957631205,102.33075959251065
1992-06-24,98.61808921589834,100.75386883894011,101.38390584392371,101.95303163018934,102.47609081992306,102.53104896698326,103.0365494363346,102.16448537016846
1992-06-25,98.64380185939751,100.78177409261161,101.51930129047825,102.13858853319077,102.79345208282538,103.00337856215799,103.50173422229038,102.87124565865345
1992-06-26,98.65460327270806,100.77670233734656,101.55082252253374,102.13787997199816,102.77214257966699,102.85980591966008,103.44504448650419,102.54168362861375
1992-06-29,98.70383252938365,100.87282222435358,101.69664718754034,102.30222072700813,103.00963723439695,103.15076243046407,103.73425063426083,102.76510823291514
