,Date,Adj Close
0,1998-12-22,12.034075736999512
1,1998-12-23,12.284614562988281
2,1998-12-24,12.219956398010254
3,1998-12-28,12.155306816101074
4,1998-12-29,12.27653694152832
5,1998-12-30,12.09065055847168
6,1998-12-31,12.074482917785645
7,1999-01-04,12.066398620605469
8,1999-01-05,12.001750946044922
9,1999-01-06,12.397760391235352
10,1999-01-07,12.341191291809082
11,1999-01-08,12.397760391235352
12,1999-01-11,12.163389205932617
13,1999-01-12,11.977499961853027
14,1999-01-13,11.799701690673828
15,1999-01-14,11.573399543762207
16,1999-01-15,11.751201629638672
17,1999-01-19,11.751201629638672
18,1999-01-20,11.654223442077637
19,1999-01-21,11.751201629638672
20,1999-01-22,11.686548233032227
21,1999-01-25,11.670390129089355
22,1999-01-26,11.557242393493652
23,1999-01-27,11.347105979919434
24,1999-01-28,11.282445907592773
25,1999-01-29,11.282445907592773
26,1999-02-01,11.16930103302002
27,1999-02-02,11.185468673706055
28,1999-02-03,11.444093704223633
29,1999-02-04,11.50874137878418
30,1999-02-05,11.832030296325684
31,1999-02-08,11.993669509887695
32,1999-02-09,11.767363548278809
33,1999-02-10,11.799701690673828
34,1999-02-11,11.702713966369629
35,1999-02-12,11.460253715515137
36,1999-02-16,11.379432678222656
37,1999-02-17,11.266289710998535
38,1999-02-18,11.298611640930176
39,1999-02-19,11.233959197998047
40,1999-02-22,11.347105979919434
41,1999-02-23,11.25012493133545
42,1999-02-24,11.201624870300293
43,1999-02-25,11.258208274841309
44,1999-02-26,11.185468673706055
45,1999-03-01,11.072322845458984
46,1999-03-02,10.959177017211914
47,1999-03-03,11.201624870300293
48,1999-03-04,11.605728149414062
49,1999-03-05,11.823939323425293
50,1999-03-08,11.993669509887695
51,1999-03-09,11.864351272583008
52,1999-03-10,12.543248176574707
53,1999-03-11,12.721047401428223
54,1999-03-12,12.672547340393066
55,1999-03-15,12.575570106506348
56,1999-03-16,12.510915756225586
57,1999-03-17,12.834197044372559
58,1999-03-18,12.995832443237305
59,1999-03-19,12.864108085632324
60,1999-03-22,12.945219039916992
61,1999-03-23,12.718109130859375
62,1999-03-24,12.653212547302246
63,1999-03-25,12.685664176940918
64,1999-03-26,12.84788990020752
65,1999-03-29,13.204779624938965
66,1999-03-30,12.961441040039062
67,1999-03-31,12.76677131652832
68,1999-04-01,12.750545501708984
69,1999-04-05,13.058775901794434
70,1999-04-06,12.928998947143555
71,1999-04-07,12.799225807189941
72,1999-04-08,12.928998947143555
73,1999-04-09,13.17232608795166
74,1999-04-12,13.269659996032715
75,1999-04-13,13.253437042236328
76,1999-04-14,13.09121322631836
77,1999-04-15,13.658985137939453
78,1999-04-16,14.088875770568848
79,1999-04-19,14.259206771850586
80,1999-04-20,14.032094955444336
81,1999-04-21,13.821208000183105
82,1999-04-22,14.064544677734375
83,1999-04-23,13.886093139648438
84,1999-04-26,13.577880859375
85,1999-04-27,14.007763862609863
86,1999-04-28,14.47009563446045
87,1999-04-29,14.908085823059082
88,1999-04-30,14.656643867492676
89,1999-05-03,15.02164363861084
90,1999-05-04,15.037869453430176
91,1999-05-05,14.818865776062012
92,1999-05-06,14.778311729431152
93,1999-05-07,14.86752986907959
94,1999-05-10,14.6972074508667
95,1999-05-11,14.745867729187012
96,1999-05-12,14.47009563446045
97,1999-05-13,14.5430908203125
98,1999-05-14,14.437651634216309
99,1999-05-17,14.380880355834961
100,1999-05-18,14.04831600189209
101,1999-05-19,14.242987632751465
102,1999-05-20,14.405206680297852
103,1999-05-21,14.632311820983887
104,1999-05-24,14.283543586730957
105,1999-05-25,14.226760864257812
106,1999-05-26,14.632311820983887
107,1999-05-27,14.19431209564209
108,1999-05-28,14.340313911437988
109,1999-06-01,14.259206771850586
110,1999-06-02,14.421424865722656
111,1999-06-03,14.47009563446045
112,1999-06-04,14.6972074508667
113,1999-06-07,14.86752986907959
114,1999-06-08,14.632311820983887
115,1999-06-09,14.66475772857666
116,1999-06-10,14.745867729187012
117,1999-06-11,14.85942268371582
118,1999-06-14,14.989203453063965
119,1999-06-15,15.175758361816406
120,1999-06-16,15.02164363861084
121,1999-06-17,15.037869453430176
122,1999-06-18,15.0651273727417
123,1999-06-21,14.714588165283203
124,1999-06-22,14.559696197509766
125,1999-06-23,14.673819541931152
126,1999-06-24,14.429265022277832
127,1999-06-25,14.315133094787598
128,1999-06-28,14.225462913513184
129,1999-06-29,14.421113014221191
130,1999-06-30,14.633063316345215
131,1999-07-01,14.747191429138184
132,1999-07-02,14.796107292175293
133,1999-07-06,15.073272705078125
134,1999-07-07,15.032517433166504
135,1999-07-08,15.130342483520508
136,1999-07-09,15.12218952178955
137,1999-07-12,15.27707576751709
138,1999-07-13,15.130342483520508
139,1999-07-14,15.15479850769043
140,1999-07-15,15.293386459350586
141,1999-07-16,15.195561408996582
142,1999-07-19,15.13849925994873
143,1999-07-20,14.739043235778809
144,1999-07-21,14.902082443237305
