,Date,Adj Close
0,1998-12-22,24.06436538696289
1,1998-12-23,24.6392879486084
2,1998-12-24,24.54542350769043
3,1998-12-28,24.615812301635742
4,1998-12-29,24.68622398376465
5,1998-12-30,24.59234619140625
6,1998-12-31,24.49848175048828
7,1999-01-04,24.78006935119629
8,1999-01-05,25.413654327392578
9,1999-01-06,26.164579391479492
10,1999-01-07,26.082435607910156
11,1999-01-08,26.188039779663086
12,1999-01-11,26.446157455444336
13,1999-01-12,25.730445861816406
14,1999-01-13,25.71870231628418
15,1999-01-14,25.366729736328125
16,1999-01-15,26.117639541625977
17,1999-01-19,27.021076202392578
18,1999-01-20,27.26746940612793
19,1999-01-21,26.563505172729492
20,1999-01-22,26.09416961669922
21,1999-01-25,26.551767349243164
22,1999-01-26,27.619461059570312
23,1999-01-27,27.032819747924805
24,1999-01-28,27.983177185058594
25,1999-01-29,28.393836975097656
26,1999-02-01,28.41730308532715
27,1999-02-02,27.936254501342773
28,1999-02-03,28.13572120666504
29,1999-02-04,27.173616409301758
30,1999-02-05,26.516555786132812
31,1999-02-08,26.962421417236328
32,1999-02-09,25.906444549560547
33,1999-02-10,26.09416961669922
34,1999-02-11,27.197065353393555
35,1999-02-12,26.117639541625977
36,1999-02-16,26.000307083129883
37,1999-02-17,25.413654327392578
38,1999-02-18,25.55445671081543
39,1999-02-19,25.789119720458984
40,1999-02-22,26.704294204711914
41,1999-02-23,27.056278228759766
42,1999-02-24,26.305362701416016
43,1999-02-25,26.375762939453125
44,1999-02-26,25.577919006347656
45,1999-03-01,25.460586547851562
46,1999-03-02,24.78006935119629
47,1999-03-03,25.202468872070312
48,1999-03-04,25.460586547851562
49,1999-03-05,26.047239303588867
50,1999-03-08,26.79815673828125
51,1999-03-09,26.516555786132812
52,1999-03-10,26.516555786132812
53,1999-03-11,26.46962547302246
54,1999-03-12,26.234966278076172
55,1999-03-15,26.65736198425293
56,1999-03-16,27.114940643310547
57,1999-03-17,26.93894386291504
58,1999-03-18,27.314401626586914
59,1999-03-19,26.65736198425293
60,1999-03-22,26.65736198425293
61,1999-03-23,25.88297462463379
62,1999-03-24,26.387502670288086
63,1999-03-25,27.00934600830078
64,1999-03-26,26.868547439575195
65,1999-03-29,27.877580642700195
66,1999-03-30,27.830663681030273
67,1999-03-31,27.478670120239258
68,1999-04-01,27.912778854370117
69,1999-04-05,28.874897003173828
70,1999-04-06,29.121288299560547
71,1999-04-07,29.050884246826172
72,1999-04-08,29.33247184753418
73,1999-04-09,29.285537719726562
74,1999-04-12,28.83969497680664
75,1999-04-13,28.393836975097656
76,1999-04-14,27.68985939025879
77,1999-04-15,27.924530029296875
78,1999-04-16,27.173616409301758
79,1999-04-19,25.859512329101562
80,1999-04-20,26.516555786132812
81,1999-04-21,27.220539093017578
82,1999-04-22,28.47597885131836
83,1999-04-23,28.53463363647461
84,1999-04-26,29.2620849609375
85,1999-04-27,28.53463363647461
86,1999-04-28,28.159181594848633
87,1999-04-29,27.86583709716797
88,1999-04-30,27.64293098449707
89,1999-05-03,27.877580642700195
90,1999-05-04,27.455188751220703
91,1999-05-05,28.01839256286621
