,Date,Adj Close
0,1998-12-22,12.181770324707031
1,1998-12-23,12.130728721618652
2,1998-12-24,12.35406494140625
3,1998-12-28,12.290250778198242
4,1998-12-29,12.494458198547363
5,1998-12-30,12.392359733581543
6,1998-12-31,12.34769344329834
7,1999-01-04,12.14987564086914
8,1999-01-05,12.296638488769531
9,1999-01-06,12.424267768859863
10,1999-01-07,12.379600524902344
11,1999-01-08,12.44979476928711
12,1999-01-11,12.117968559265137
13,1999-01-12,12.124346733093262
14,1999-01-13,12.207311630249023
15,1999-01-14,12.00309944152832
16,1999-01-15,12.060532569885254
17,1999-01-19,12.468928337097168
18,1999-01-20,12.417886734008789
19,1999-01-21,12.373217582702637
20,1999-01-22,12.4561767578125
21,1999-01-25,11.990336418151855
22,1999-01-26,12.226449012756348
23,1999-01-27,12.041390419006348
24,1999-01-28,12.060532569885254
25,1999-01-29,12.041390419006348
26,1999-02-01,12.015867233276367
27,1999-02-02,11.856335639953613
28,1999-02-03,11.920147895812988
29,1999-02-04,11.741472244262695
30,1999-02-05,11.747857093811035
31,1999-02-08,11.747857093811035
32,1999-02-09,11.798907279968262
33,1999-02-10,11.715950965881348
34,1999-02-11,11.767003059387207
35,1999-02-12,11.575566291809082
36,1999-02-16,11.78614616394043
37,1999-02-17,11.703184127807617
38,1999-02-18,11.913763999938965
39,1999-02-19,11.78614616394043
40,1999-02-22,12.169013977050781
41,1999-02-23,11.78614616394043
42,1999-02-24,11.894620895385742
43,1999-02-25,11.639375686645508
44,1999-02-26,11.709572792053223
45,1999-03-01,11.537274360656738
46,1999-03-02,11.364977836608887
47,1999-03-03,11.371358871459961
48,1999-03-04,11.550036430358887
49,1999-03-05,11.747857093811035
50,1999-03-08,11.613849639892578
51,1999-03-09,11.581945419311523
52,1999-03-10,11.54365348815918
53,1999-03-11,11.632991790771484
54,1999-03-12,11.760611534118652
55,1999-03-15,11.792521476745605
56,1999-03-16,11.747857093811035
57,1999-03-17,11.639375686645508
58,1999-03-18,11.811662673950195
59,1999-03-19,11.59389877319336
60,1999-03-22,11.63243293762207
61,1999-03-23,11.26630973815918
62,1999-03-24,11.42047119140625
63,1999-03-25,11.381924629211426
64,1999-03-26,11.234186172485352
65,1999-03-29,11.176385879516602
66,1999-03-30,10.996535301208496
67,1999-03-31,10.970842361450195
68,1999-04-01,11.202075958251953
69,1999-04-05,11.292004585266113
70,1999-04-06,11.234186172485352
71,1999-04-07,11.381924629211426
72,1999-04-08,11.683820724487305
73,1999-04-09,11.600316047668457
74,1999-04-12,11.767316818237305
75,1999-04-13,11.574627876281738
76,1999-04-14,11.407622337341309
77,1999-04-15,11.523238182067871
