,Date,Adj Close
0,2007-04-10,43.70433807373047
1,2007-04-11,43.58818435668945
2,2007-04-12,43.58237075805664
3,2007-04-13,43.51265335083008
4,2007-04-16,43.55335235595703
5,2007-04-17,43.6636962890625
6,2007-04-18,43.74502182006836
7,2007-04-19,43.72760772705078
8,2007-04-20,43.715972900390625
9,2007-04-23,43.77410125732422
10,2007-04-24,43.8437614440918
11,2007-04-25,43.808902740478516
12,2007-04-26,43.715972900390625
13,2007-04-27,43.70433807373047
14,2007-04-30,43.84954071044922
15,2007-05-01,43.824520111083984
16,2007-05-02,43.83039093017578
17,2007-05-03,43.801300048828125
18,2007-05-04,43.83617401123047
19,2007-05-07,43.86529541015625
20,2007-05-08,43.87107467651367
21,2007-05-09,43.81873321533203
22,2007-05-10,43.85947799682617
23,2007-05-11,43.801300048828125
24,2007-05-14,43.772186279296875
25,2007-05-15,43.75473403930664
26,2007-05-16,43.772186279296875
27,2007-05-17,43.708168029785156
28,2007-05-18,43.60346603393555
29,2007-05-21,43.66163635253906
30,2007-05-22,43.591819763183594
31,2007-05-23,43.55690383911133
32,2007-05-24,43.55108642578125
33,2007-05-25,43.55690383911133
34,2007-05-29,43.49872970581055
35,2007-05-30,43.5394287109375
36,2007-05-31,43.50452423095703
37,2007-06-01,43.404090881347656
38,2007-06-04,43.45081329345703
39,2007-06-05,43.380775451660156
40,2007-06-06,43.42163848876953
41,2007-06-07,43.118045806884766
42,2007-06-08,43.11215591430664
43,2007-06-11,43.065486907958984
44,2007-06-12,42.85531234741211
45,2007-06-13,42.95455551147461
46,2007-06-14,42.89615249633789
47,2007-06-15,43.11215591430664
48,2007-06-18,43.065486907958984
49,2007-06-19,43.26983642578125
50,2007-06-20,43.059627532958984
51,2007-06-21,43.0829963684082
52,2007-06-22,43.14723587036133
53,2007-06-25,43.26399230957031
54,2007-06-26,43.24645233154297
55,2007-06-27,43.281494140625
56,2007-06-28,43.22312927246094
57,2007-06-29,43.369083404541016
58,2007-07-02,43.47627639770508
59,2007-07-03,43.388404846191406
60,2007-07-05,43.21271514892578
61,2007-07-06,43.12483215332031
62,2007-07-09,43.171695709228516
63,2007-07-10,43.394264221191406
64,2007-07-11,43.288841247558594
65,2007-07-12,43.23027038574219
66,2007-07-13,43.30057144165039
67,2007-07-16,43.41769790649414
68,2007-07-17,43.36498260498047
69,2007-07-18,43.43526840209961
